object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,standardized_period,standardized_type,standardized_material,culture,data_quality_score,_displayculture,_displaydate,_displayperiod,_objectnumber,_medium_detail,_image_valid,image_valid,is_duplicate,title_original_en,period_original_en,type_original_en,material_original_en,description_original_en,culture_original_en,credit_line_original_en,standardized_period_original_en,standardized_type_original_en,standardized_material_original_en
62660,熊的形象,1882年以前,,涂有油漆的木头,可能是林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62660,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013347,,,ui.2011.63,2026-05-27,1882年以前,未知,木头,可能是林吉特,0.75,probably Lingít,before 1882,,ui.2011.63,Wood with paint,,False,False,Xúuj (bear) figure,before 1882,,Wood with paint,probably Lingít,probably Lingít,,before 1882,Unknown,Wood
62659,戴着taan shada a（海狮头盔）的形象,1885年以前,,涂有油漆的木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62659,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013348,,,ui.2011.62,2026-05-27,1885年以前,未知,木头,林吉特,0.75,Lingít,before 1885,,ui.2011.62,Wood with paint,,False,False,Figure wearing taan shadàa (sea lion helmet),before 1885,,Wood with paint,Lingít,Lingít,,before 1885,Unknown,Wood
62650,模型捕鸟杆,1885年以前,,涂有油漆的木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62650,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013341,,,ui.2011.48,2026-05-27,1885年以前,未知,木头,林吉特,0.75,Lingít,before 1885,,ui.2011.48,Wood with paint,,False,False,Model oystercatcher pole,before 1885,,Wood with paint,Lingít,Lingít,,before 1885,Unknown,Wood
62644,海獭,1882年以前,,涂有油漆的木头,可能是林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62644,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013322,,,ui.2011.42,2026-05-27,1882年以前,未知,木头,可能是林吉特,0.75,probably Lingít,before 1882,,ui.2011.42,Wood with paint,,False,False,Sea otter,before 1882,,Wood with paint,probably Lingít,probably Lingít,,before 1882,Unknown,Wood
62643,模型杆；Tech Hoots ka yeleh,1882年以前,,红色、黑色和利洁时蓝色油漆的木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62643,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013323,,,ui.2011.41,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.41,"Wood with red, black and Reckitt's blue paint",,False,False,Model pole; Tech-Hoots-ka-yeleh,before 1882,,"Wood with red, black and Reckitt's blue paint",Lingít,Lingít,,before 1882,Unknown,Wood
62641,“忧郁”的坐姿,1882年以前,,涂有油漆的木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62641,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013332,,,ui.2011.39,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.39,Wood with paint,,False,False,"Sitting figure ""with the blues""",before 1882,,Wood with paint,Lingít,Lingít,,before 1882,Unknown,Wood
62634,模型杆；库奇韦,1882年以前,,红色、黑色和利洁时蓝色油漆的木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62634,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013308,,,ui.2011.32,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.32,"Wood with red, black, and Reckitt's blue paint
",,False,False,Model pole; Kuchwe,before 1882,,"Wood with red, black, and Reckitt's blue paint
",Lingít,Lingít,,before 1882,Unknown,Wood
62631,模型杆-Kluchu,1882年以前,,涂有红色、黑色和蓝色油漆的木材,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62631,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013305,,,ui.2011.29,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.29,"Wood with red, black, and blue paint",,False,False,Model pole - Kluchu,before 1882,,"Wood with red, black, and blue paint",Lingít,Lingít,,before 1882,Unknown,Wood
62627,Kéet（虎鲸）形象,1882年以前,,涂有油漆的木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62627,https://media.artmuseum.princeton.edu/iiif/3/collection/INV012948,,,ui.2011.25,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.25,Wood with paint,,False,False,Kéet (killer whale) figure,before 1882,,Wood with paint,Lingít,Lingít,,before 1882,Unknown,Wood
62618,帽子,1885年以前,,雪松缠绕着红、黑、蓝、棕色的油漆,可能是马考,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62618,https://media.artmuseum.princeton.edu/iiif/3/collection/INV012981,,,ui.2011.16,2026-05-27,1885年以前,未知,雪松缠绕着红、黑、蓝、棕色的油漆,可能是马考,0.75,probably Makah,before 1885,,ui.2011.16,"Cedar twining with red, black, blue and brown paint",,False,False,Hat,before 1885,,"Cedar twining with red, black, blue and brown paint",probably Makah,probably Makah,,before 1885,Unknown,"Cedar twining with red, black, blue and brown paint"
62616,龙碗,1882年以前,,木头，红黑漆,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62616,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013126,,,ui.2011.14,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.14,"Wood, red and black paint",,False,False,Loon bowl,before 1882,,"Wood, red and black paint",Lingít,Lingít,,before 1882,Unknown,Wood
62611,鸬鹚碗,1882年以前,,木头、蓝色、红色和黑色油漆,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62611,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013112,,,ui.2011.9,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.9,"Wood, blue, red and black paint",,False,False,Cormorant (?) bowl,before 1882,,"Wood, blue, red and black paint",Lingít,Lingít,,before 1882,Unknown,Wood
62605,X近距离（小猫头鹰）图,1882年以前,,木头,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62605,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013108,,,ui.2011.3,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2011.3,Wood,,False,False,X̱éex̱ (small owl) figure,before 1882,,Wood,Lingít,Lingít,,before 1882,Unknown,Wood
62597,水獭碗,1882年以前,,木头、绿色、蓝色、红色和黑色油漆,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62597,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013040,,,ui.2010.237,2026-05-27,1882年以前,未知,木头,林吉特,0.75,Lingít,before 1882,,ui.2010.237,"Wood, green, blue, red and black paint",,False,False,Otter bowl,before 1882,,"Wood, green, blue, red and black paint",Lingít,Lingít,,before 1882,Unknown,Wood
62596,密封碗,1885年以前,,木头，红黑漆,海达,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62596,https://media.artmuseum.princeton.edu/iiif/3/collection/INV013039,,,ui.2010.236,2026-05-27,1885年以前,未知,木头,海达,0.75,Haida,before 1885,,ui.2010.236,"Wood, red and black paint",,False,False,Seal bowl,before 1885,,"Wood, red and black paint",Haida,Haida,,before 1885,Unknown,Wood
62590,海狮碗,1882年以前,,木头，红黑漆,海达,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62590,https://media.artmuseum.princeton.edu/iiif/3/collection/INV012936,,,ui.2010.230,2026-05-27,1882年以前,未知,木头,海达,0.75,Haida,before 1882,,ui.2010.230,"Wood, red and black paint",,False,False,Sea lion bowl,before 1882,,"Wood, red and black paint",Haida,Haida,,before 1882,Unknown,Wood
62568,木勺,1882年以前,,木头,达科他,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62568,https://media.artmuseum.princeton.edu/iiif/3/collection/INV009927,,,ui.2010.205,2026-05-27,1882年以前,未知,木头,达科他,0.75,Dakota,before 1882,,ui.2010.205,Wood,,False,False,Wooden spoon,before 1882,,Wood,Dakota,Dakota,,before 1882,Unknown,Wood
62567,勺子,1882年以前,,木头,达科他,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62567,https://media.artmuseum.princeton.edu/iiif/3/collection/INV009929,,,ui.2010.204,2026-05-27,1882年以前,未知,木头,达科他,0.75,Dakota,before 1882,,ui.2010.204,Wood,,False,False,Spoon,before 1882,,Wood,Dakota,Dakota,,before 1882,Unknown,Wood
62548,杯子,1882年以前,,木头,达科他,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62548,https://media.artmuseum.princeton.edu/iiif/3/collection/INV009971,,,ui.2010.185,2026-05-27,1882年以前,未知,木头,达科他,0.75,Dakota,before 1882,,ui.2010.185,Wood,,False,False,Cup,before 1882,,Wood,Dakota,Dakota,,before 1882,Unknown,Wood
62539,Kuh dutzah yate（广口篮）,1882年以前,,云杉根缠绕,林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62539,https://media.artmuseum.princeton.edu/iiif/3/collection/INV009583,,,ui.2010.176,2026-05-27,1882年以前,未知,云杉根缠绕,林吉特,0.75,Lingít,before 1882,,ui.2010.176,"Spruce root twining
",,False,False,Kuh-dutzah-yate (wide mouthed basket),before 1882,,"Spruce root twining
",Lingít,Lingít,,before 1882,Unknown,Spruce root twining
62521,模型杆,1885年以前,,涂有栗色和黑色油漆的木材,可能是海达，也可能是林吉特,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62521,https://media.artmuseum.princeton.edu/iiif/3/collection/INV010472,,,ui.2010.158,2026-05-27,1885年以前,未知,木头,可能是海达，也可能是林吉特,0.75,"probably Haida , possibly Lingít",before 1885,,ui.2010.158,Wood with maroon and black paint,,False,False,Model pole,before 1885,,Wood with maroon and black paint,"probably Haida , possibly Lingít","probably Haida , possibly Lingít",,before 1885,Unknown,Wood
62362,周助小程及备餐现场,东汉，公元25-220年,,纸张：油墨在纸上摩擦,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62362,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_231208_10015,,,2022-238,2026-05-27,汉朝（公元前206年-公元220年）,未知,纸张：油墨在纸上摩擦,中文,0.75,Chinese,1st–2nd century (stone); late 19th-early 20th century (rubbing),"Eastern Han dynasty, 25–220 CE",2022-238,Sheet: ink rubbing on paper,,False,False,Duke of Zhou Assisting the Young King Cheng and Food Preparation Scene,"Eastern Han dynasty, 25–220 CE",,Sheet: ink rubbing on paper,Chinese,Chinese,,Han dynasty (206 BCE-220 CE),Unknown,Sheet: ink rubbing on paper
62341,景观,现代时期，1912年至今,,相册叶子；纸板上的油墨和颜色,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62341,https://media.artmuseum.princeton.edu/iiif/3/collection/L2004-37-1_E,,,2007-121 e,2026-05-27,现代时期，1912年至今,未知,相册叶子；纸板上的油墨和颜色,中文,0.75,Chinese,1983,"Modern period, 1912–present",2007-121 e,Album leaf; ink and color on paper board,,False,False,Landscapes,"Modern period, 1912–present",,Album leaf; ink and color on paper board,Chinese,Chinese,,"Modern period, 1912–present",Unknown,Album leaf; ink and color on paper board
62337,景观,现代时期，1912年至今,,相册叶子；纸板上的油墨和颜色,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62337,https://media.artmuseum.princeton.edu/iiif/3/collection/L2004-37-1_A,,,2007-121 a,2026-05-27,现代时期，1912年至今,未知,相册叶子；纸板上的油墨和颜色,中文,0.75,Chinese,1983,"Modern period, 1912–present",2007-121 a,Album leaf; ink and color on paper board,,False,False,Landscapes,"Modern period, 1912–present",,Album leaf; ink and color on paper board,Chinese,Chinese,,"Modern period, 1912–present",Unknown,Album leaf; ink and color on paper board
62332,春花阁模型书（春花阁法帝），第6卷,北宋，960年-1127年,,拓片；纸上油墨,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62332,https://media.artmuseum.princeton.edu/iiif/3/collection/INV06767,,,2005-49 f,2026-05-27,宋朝（960-1279）,未知,水墨纸本,中文,0.75,Chinese,original engraved in 992,"Northern Song dynasty, 960–1127",2005-49 f,Rubbings; ink on paper,,False,False,"Chunhua Pavilion Model-book (Chunhuage fatie), volume 6","Northern Song dynasty, 960–1127",,Rubbings; ink on paper,Chinese,Chinese,,Song dynasty (960-1279),Unknown,Ink on paper
62331,春花阁模型书（春花阁法帝），第5卷,北宋，960年-1127年,,拓片；纸上油墨,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62331,https://media.artmuseum.princeton.edu/iiif/3/collection/INV06722,,,2005-49 e,2026-05-27,宋朝（960-1279）,未知,水墨纸本,中文,0.75,Chinese,original engraved in 992,"Northern Song dynasty, 960–1127",2005-49 e,Rubbings; ink on paper,,False,False,"Chunhua Pavilion Model-book (Chunhuage fatie), volume 5","Northern Song dynasty, 960–1127",,Rubbings; ink on paper,Chinese,Chinese,,Song dynasty (960-1279),Unknown,Ink on paper
62327,春花阁模型书（春花阁法帝），第1卷,北宋，960年-1127年,,拓片；纸上油墨,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62327,https://media.artmuseum.princeton.edu/iiif/3/collection/INV06916,,,2005-49 a,2026-05-27,宋朝（960-1279）,未知,水墨纸本,中文,0.75,Chinese,original engraved in 992,"Northern Song dynasty, 960–1127",2005-49 a,Rubbings; ink on paper,,False,False,"Chunhua Pavilion Model-book (Chunhuage fatie), volume 1","Northern Song dynasty, 960–1127",,Rubbings; ink on paper,Chinese,Chinese,,Song dynasty (960-1279),Unknown,Ink on paper
62310,在风雪中,清朝，1644年-1912年,,画册（kai）叶；纸本水墨设色,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62310,https://media.artmuseum.princeton.edu/iiif/3/collection/1998-111C,,,1998-111 c,2026-05-27,清朝（1644-1912）,未知,画册（kai）叶；纸本水墨设色,中文,0.75,Chinese,the twelfth lunar month of 1737,"Qing dynasty, 1644–1912",1998-111 c,Album (kai) leaf; ink and color on paper,,False,False,In Wind and Snow,"Qing dynasty, 1644–1912",,Album (kai) leaf; ink and color on paper,Chinese,Chinese,,Qing dynasty (1644-1912),Unknown,Album (kai) leaf; ink and color on paper
62304,信,清朝，1644年-1912年,,专辑叶子（kai）；纸上油墨,中文,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/62304,https://media.artmuseum.princeton.edu/iiif/3/collection/INV05682,,,1998-83 w-y,2026-05-27,清朝（1644-1912）,未知,水墨纸本,中文,0.75,Chinese,,"Qing dynasty, 1644–1912",1998-83 w-y,Album leaves (kai); ink on paper,,False,False,Letter,"Qing dynasty, 1644–1912",,Album leaves (kai); ink on paper,Chinese,Chinese,,Qing dynasty (1644-1912),Unknown,Ink on paper
